,_c0,_c1,_c2,_c3,_c4,_c5,_c6,_c7,_c8,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,_c49,_c50,_c51,_c52,_c53,_c54,_c55,_c56,_c57,_c58,_c59,_c60,_c61,_c62,_c63,Label
156,202.09,171.29,128.14,137.27,152.13,185.93,150.55,123.57,171.8,159.95,163.37,171.98,155.12,191.42,179.05,113.25,160.82,133.84,150.2,187.87,169.56,172.2,159.66,119.37,187.02,148.08,132.16,144.75,152.37,167.18,173.54,167.4,204.88,177.82,161.71,172.91,172.44,160.62,164.56,170.67,179.61,167.15,167.02,186.26,174.38,162.34,170.68,181.27,171.1,177.41,162.86,159.22,148.17,151.08,166.91,182.72,164.87,178.34,175.71,134.81,112.07,118.2,140.33,167.35,0
157,96.674,95.253,92.064,87.783,91.011,98.409,104.15,103.05,89.998,94.967,98.262,97.093,95.526,102.93,105.6,105.0,93.716,98.635,100.96,100.19,97.664,100.39,105.23,107.18,91.9,92.179,97.359,104.18,103.42,97.262,97.34,99.653,92.918,94.434,98.06,102.59,102.26,102.07,99.337,100.54,99.708,103.6,101.51,96.961,94.645,94.253,93.025,93.492,99.29,101.47,103.05,103.97,101.0,97.996,94.155,94.158,108.65,103.65,102.96,105.88,105.43,103.99,100.77,102.66,1
158,104.62,102.85,103.57,105.86,105.71,111.33,111.69,108.83,88.142,89.116,87.664,90.183,90.339,91.125,93.312,90.728,115.4,116.6,115.0,113.68,114.1,117.51,116.19,116.23,121.25,121.12,120.58,122.35,123.96,124.31,121.27,121.73,122.45,122.54,119.68,122.15,123.81,121.42,119.9,121.92,117.73,119.18,117.65,119.99,118.32,120.08,118.6,123.47,110.87,115.77,115.62,115.97,114.07,111.3,108.22,107.24,121.27,123.14,125.16,124.94,123.37,122.15,119.78,118.1,1
159,157.35,146.36,137.09,152.52,173.75,190.44,145.1,115.66,160.31,164.65,160.05,129.79,126.28,154.21,140.33,130.15,155.07,166.95,175.26,156.89,128.7,141.91,148.95,146.47,146.93,161.98,167.53,179.67,155.73,141.83,159.5,165.98,143.53,161.55,175.08,166.96,148.71,138.97,158.01,168.1,147.0,155.46,175.26,161.87,139.84,135.46,152.04,159.84,137.6,144.48,164.42,173.79,173.5,150.33,144.49,150.82,142.14,130.99,152.02,154.75,175.53,179.01,151.66,154.46,0
160,69.507,69.262,69.473,73.605,75.242,74.674,73.905,71.754,67.446,67.342,67.25,68.621,69.145,73.001,72.5,69.129,67.761,68.056,66.151,65.346,66.17,66.576,67.763,65.103,74.723,74.867,72.328,70.976,72.252,69.159,68.347,69.837,76.254,74.476,78.361,78.853,78.863,72.141,67.929,68.452,66.257,66.667,68.657,69.114,69.877,69.613,65.763,64.003,73.97,73.825,74.146,74.709,76.291,77.633,76.053,76.882,84.228,84.615,80.472,81.141,81.467,80.605,79.51,81.129,1
161,104.73,106.73,108.83,110.73,111.37,107.92,107.78,107.71,94.886,97.488,102.68,105.19,105.35,103.42,101.44,102.02,96.875,94.958,98.519,98.657,96.397,96.679,96.155,97.679,94.934,92.265,95.236,93.632,94.068,95.653,100.19,100.16,100.94,104.83,104.85,98.798,96.581,95.465,95.808,97.397,96.739,97.964,98.342,97.731,93.191,93.045,94.003,98.018,100.7,100.06,100.67,101.89,97.147,97.255,98.504,98.055,100.87,98.494,98.58,98.345,94.56,94.809,94.515,92.793,1
162,94.805,95.882,99.255,103.33,102.4,99.958,100.47,103.81,96.342,101.35,102.48,104.42,103.7,101.14,102.91,105.57,99.059,104.86,105.01,101.51,101.94,103.54,103.98,102.65,98.656,101.92,103.66,102.38,104.31,105.01,105.14,106.6,102.26,100.56,103.36,104.73,102.58,105.4,106.08,107.18,101.31,100.42,99.772,97.985,98.231,101.1,105.91,108.12,98.761,99.151,98.254,97.453,96.446,99.284,100.08,101.57,98.422,97.025,99.2,98.831,95.127,95.573,98.369,99.698,1
163,165.72,156.63,166.75,179.23,195.55,176.19,166.33,178.24,189.25,164.69,144.84,167.11,193.29,171.93,162.9,188.71,186.62,163.2,121.61,143.87,182.34,197.04,179.58,172.38,163.42,140.23,124.42,141.31,177.92,199.27,191.14,150.69,124.59,124.81,118.72,128.11,152.97,176.32,187.18,160.86,163.41,142.5,137.77,159.64,150.08,134.23,154.84,173.79,175.04,141.98,176.41,205.75,181.14,123.95,134.23,167.59,150.28,133.71,158.36,184.06,172.95,132.18,129.75,177.4,0
164,78.336,80.234,81.986,84.239,87.165,93.522,98.241,101.65,84.368,91.835,99.972,102.53,102.66,103.7,101.81,99.868,95.876,101.91,103.01,104.27,103.9,103.4,100.65,98.665,101.44,99.164,99.813,98.867,99.672,101.27,100.86,100.4,98.66,97.205,102.76,104.21,103.64,100.86,101.61,102.97,100.98,102.39,103.01,106.32,104.88,105.78,103.94,105.35,99.684,98.389,98.603,102.66,103.06,102.24,96.659,97.268,95.257,97.218,93.028,94.778,94.54,95.192,92.977,88.998,1
165,89.306,90.708,95.49,93.504,91.409,93.707,95.521,92.397,90.333,88.139,90.193,92.779,90.967,93.875,94.738,95.921,91.513,91.066,87.42,87.423,89.768,88.031,86.109,87.884,86.174,86.585,83.343,81.085,78.984,81.872,82.294,79.377,90.486,87.89,87.847,83.745,85.122,87.863,87.288,85.804,95.381,95.462,92.973,91.612,91.625,91.413,91.61,92.803,92.087,90.433,90.623,93.007,92.691,94.125,91.309,93.207,90.263,89.042,88.48,90.506,89.142,92.745,93.502,94.597,1
166,100.37,102.8,103.06,103.15,103.3,101.55,102.32,104.1,93.636,92.511,88.684,91.649,100.26,102.89,102.51,104.51,112.44,112.67,112.33,111.93,115.63,117.56,118.12,119.07,116.54,117.85,118.07,115.61,115.9,115.72,121.22,122.66,114.58,115.03,116.88,117.14,112.78,112.3,111.32,114.72,109.09,112.34,111.88,109.42,105.6,104.88,105.03,103.27,113.42,114.66,113.46,110.23,109.12,110.5,113.18,112.35,109.68,109.09,111.39,110.45,107.77,104.66,100.8,100.6,1
167,192.46,172.56,169.1,142.76,128.34,155.14,157.52,141.03,174.62,184.37,167.9,142.45,127.66,124.12,136.72,160.15,161.1,176.57,163.08,181.5,182.69,143.01,138.27,168.18,147.36,166.47,185.55,191.27,188.66,187.41,168.81,162.04,127.17,167.38,204.6,183.69,177.91,200.77,195.11,186.33,131.89,143.04,179.15,195.29,196.05,190.01,200.94,205.5,156.02,147.83,167.42,193.9,207.26,160.56,176.71,196.65,160.12,144.75,155.95,187.84,190.83,172.98,168.63,191.75,0
168,94.285,91.228,94.767,92.746,93.751,95.888,96.189,96.847,95.352,94.198,94.153,93.709,95.037,97.577,95.213,96.424,100.12,98.735,97.342,100.21,98.432,99.062,98.958,100.07,105.67,102.73,102.16,102.06,100.33,98.118,96.532,97.565,97.529,96.237,99.045,100.07,100.89,100.58,98.831,100.29,94.999,95.005,99.601,100.32,100.83,98.28,97.308,98.054,100.94,98.204,102.43,104.01,104.62,103.67,101.65,100.5,100.17,97.68,100.79,100.44,99.92,101.39,100.53,100.39,1
169,147.43,164.2,134.71,119.22,138.51,170.16,182.54,189.4,177.4,178.65,160.19,132.24,139.19,150.91,177.03,180.37,122.64,150.6,145.88,113.42,109.29,119.99,154.18,157.22,89.948,89.447,109.19,104.87,92.764,100.05,144.23,145.74,91.38,90.859,120.81,116.21,123.0,118.44,125.59,128.14,108.27,102.91,110.64,119.75,132.01,128.01,116.4,124.71,98.372,88.199,106.01,138.54,131.18,128.5,138.6,153.87,92.421,106.02,99.038,103.2,113.21,119.19,143.44,158.2,0
170,166.03,156.26,179.18,162.92,120.52,135.2,153.0,148.22,175.56,143.79,163.13,173.24,138.18,138.97,148.32,133.71,162.61,168.51,167.45,166.82,165.69,181.03,178.29,166.72,143.13,170.25,173.9,182.54,172.32,175.87,185.26,177.4,137.67,167.79,179.02,185.77,163.0,148.9,166.76,153.73,153.25,172.54,188.39,197.13,162.87,143.58,140.71,138.06,165.86,182.78,184.7,178.41,165.33,177.98,160.93,158.04,140.53,175.45,176.76,156.48,151.44,179.76,180.02,161.6,0
171,168.91,129.28,109.55,105.94,94.728,80.529,103.58,129.56,136.49,119.98,135.21,140.41,133.16,138.94,135.51,127.22,120.58,137.22,173.18,190.76,189.75,161.33,134.77,112.75,122.26,150.43,165.22,182.77,197.13,168.64,119.83,113.95,115.52,147.99,164.52,167.17,167.16,161.31,117.52,131.66,102.35,102.14,122.2,145.8,152.78,156.1,146.1,163.44,131.04,113.45,112.47,133.94,153.17,160.1,155.08,168.4,145.87,139.33,115.94,123.53,136.69,137.91,154.32,172.67,0
172,174.25,193.03,189.17,182.44,172.93,151.37,133.61,123.22,160.19,177.37,160.69,158.7,181.27,175.76,142.84,110.49,147.63,141.43,141.16,152.41,166.43,139.7,130.71,144.09,125.96,151.69,163.21,154.36,138.66,125.97,146.16,165.4,116.64,150.08,177.51,182.06,152.96,127.51,150.73,158.32,128.55,147.25,174.22,173.32,171.72,131.62,142.14,146.42,133.64,168.53,167.92,158.71,156.15,142.95,153.42,133.7,145.71,179.41,145.69,110.48,130.76,148.7,173.73,151.75,0
173,108.16,107.48,116.48,129.69,133.76,129.8,131.78,126.42,121.34,100.0,123.31,137.22,119.15,115.3,144.73,141.53,175.6,121.34,136.64,161.14,137.48,128.77,154.08,169.68,150.39,133.38,147.28,153.76,163.11,169.49,164.73,158.81,144.29,116.7,119.32,130.81,160.73,184.63,172.18,138.5,152.73,138.69,150.81,135.8,130.51,152.53,168.39,137.21,128.51,137.2,161.43,173.91,157.69,135.48,164.99,157.48,137.95,143.26,150.38,166.44,170.37,138.13,145.43,169.09,0
174,156.96,122.95,116.71,112.29,143.12,148.71,136.84,110.51,151.14,146.22,140.44,137.13,149.72,148.12,160.19,148.61,142.39,149.4,129.43,109.16,104.26,125.81,154.86,168.79,141.14,161.64,134.68,99.693,116.7,128.79,147.87,174.9,136.79,160.62,170.04,147.73,136.07,125.4,119.46,146.83,142.77,157.02,166.89,169.02,128.74,133.62,142.84,152.05,151.53,136.25,145.27,142.36,121.08,119.67,148.67,158.4,165.29,160.88,139.85,113.71,104.97,100.31,116.92,141.02,0
175,93.92,94.299,94.745,95.602,97.129,97.538,96.607,96.25,91.065,92.947,93.712,93.293,90.395,91.238,94.261,94.891,92.666,91.638,92.767,91.994,90.225,87.984,89.152,91.333,90.09,93.804,94.274,88.588,90.168,90.66,88.98,93.408,97.887,98.584,98.758,95.986,95.341,96.329,96.068,96.373,102.51,99.909,97.035,97.203,92.409,95.525,98.448,99.052,102.8,97.245,94.338,96.26,95.919,96.042,97.219,99.083,95.936,96.14,94.666,97.18,95.63,91.52,94.043,94.195,1
176,155.84,147.72,162.07,165.83,158.35,169.6,180.84,184.56,131.08,140.3,150.6,156.18,157.74,167.38,191.16,185.47,127.19,139.03,158.2,176.48,188.37,169.5,158.57,161.98,130.35,157.12,184.36,173.67,183.2,172.71,146.17,161.61,145.95,164.72,195.6,202.03,179.56,160.04,160.77,180.97,174.28,157.57,180.95,204.18,178.32,129.34,149.96,176.12,176.38,163.86,165.27,177.89,165.9,148.04,162.36,172.22,171.15,158.71,157.68,156.81,149.67,156.37,168.62,187.41,0
177,162.55,149.28,130.88,132.67,141.87,152.29,159.91,147.28,175.42,151.97,109.57,114.37,136.03,157.56,169.5,139.67,172.02,126.83,124.39,137.97,141.33,152.55,153.95,126.3,128.41,126.55,131.51,135.92,143.6,165.36,180.63,144.61,133.26,129.26,115.82,123.36,147.65,171.54,174.43,142.27,156.87,150.07,126.15,117.31,123.85,144.61,148.57,135.54,150.67,172.42,156.22,139.56,141.71,146.99,133.46,127.42,142.97,152.29,136.3,148.82,157.16,149.74,131.67,136.28,0
178,106.15,106.17,105.87,105.32,106.25,106.59,105.9,107.36,101.82,104.7,104.73,106.44,106.81,107.24,105.36,104.07,103.22,104.18,103.95,103.49,102.78,101.73,101.03,98.774,102.1,101.78,101.97,100.03,99.823,99.391,95.777,97.02,107.14,104.93,104.66,101.46,102.2,98.123,93.608,93.886,107.24,107.41,110.23,112.13,108.36,99.875,95.487,89.022,111.42,109.95,109.27,107.46,107.61,103.8,98.464,91.159,105.25,101.2,100.41,98.262,99.921,100.13,100.13,98.84,1
179,175.25,191.28,165.73,164.21,139.22,128.46,152.53,164.85,187.18,149.51,141.19,152.97,155.76,174.73,176.85,162.44,184.6,136.87,138.8,157.42,171.26,187.17,193.77,175.63,201.84,157.23,155.73,153.92,165.19,187.52,198.29,179.03,203.89,161.05,157.56,147.31,151.01,158.12,159.74,173.38,185.09,163.31,149.3,148.52,167.37,159.41,150.35,170.91,165.79,181.76,174.32,168.22,186.37,179.47,164.08,161.71,155.51,156.19,173.21,176.46,189.74,180.32,167.46,169.29,0
180,135.41,145.9,176.63,178.02,146.56,142.51,147.74,140.8,156.75,154.94,147.0,130.84,145.37,171.19,156.16,140.36,190.5,180.0,146.37,120.81,140.03,130.34,108.55,119.06,204.94,204.7,170.72,144.91,131.45,101.58,97.485,127.94,184.3,202.13,190.37,137.77,115.58,121.55,124.64,136.88,166.36,170.26,179.32,169.77,135.49,148.57,173.47,132.02,134.18,153.56,171.88,198.95,199.89,175.5,160.68,133.15,118.77,129.89,153.24,183.71,196.38,176.23,146.59,167.47,0
181,78.646,80.068,83.973,80.837,76.622,73.231,74.056,73.986,75.009,75.461,76.144,74.106,71.817,72.691,79.786,85.537,65.698,71.577,80.206,84.606,82.436,81.34,86.015,89.13,71.352,73.043,76.881,77.754,77.888,74.824,73.498,76.303,86.066,86.613,87.368,87.235,87.74,89.232,87.526,90.807,100.59,100.88,103.99,103.3,101.58,102.69,103.46,102.09,100.64,101.41,99.557,100.26,98.925,101.62,103.41,101.7,102.11,102.5,101.64,101.46,101.79,100.68,100.02,102.2,1
182,91.113,88.357,88.259,90.164,91.231,93.288,89.796,91.216,89.959,88.186,87.688,88.97,91.625,94.45,95.192,97.784,93.237,92.007,92.062,91.254,93.544,94.242,93.349,91.975,81.805,87.348,85.326,82.947,79.825,82.84,88.91,86.641,83.628,83.434,83.189,82.31,78.378,80.854,87.823,87.58,88.111,89.573,87.143,83.612,81.848,82.511,83.654,84.259,90.995,91.924,90.395,91.653,84.82,86.278,86.911,84.169,91.651,93.196,89.89,92.098,85.658,82.963,83.538,82.13,1
183,117.64,122.11,122.06,122.06,122.33,123.5,121.68,120.65,121.53,121.32,123.24,126.58,125.15,129.77,129.27,126.22,123.1,120.91,121.45,125.4,125.26,122.84,122.46,122.86,104.84,104.39,107.14,113.22,110.39,108.25,110.43,113.98,102.86,106.25,103.65,101.67,102.17,98.294,101.3,101.22,112.34,115.65,115.33,114.66,105.18,97.9,98.324,101.21,114.45,116.83,120.21,125.36,124.3,120.26,118.01,120.76,122.24,119.35,118.69,118.6,121.65,121.04,122.9,123.12,1
184,146.18,153.01,151.29,124.82,100.37,119.43,116.37,110.28,126.01,160.66,173.8,158.85,117.35,111.48,101.23,115.22,138.6,141.76,155.0,131.97,127.81,124.67,109.01,115.81,158.96,134.2,122.36,126.49,140.17,119.32,94.461,104.22,145.14,120.64,123.37,151.93,159.32,133.84,101.25,123.17,113.17,116.29,117.58,147.68,165.12,123.75,98.923,112.98,106.2,127.64,111.5,93.984,110.67,102.98,102.85,97.474,144.46,108.64,94.953,79.23,75.147,101.89,131.02,122.4,0
185,144.8,157.01,165.19,153.58,169.99,179.6,177.01,174.88,144.93,143.06,138.41,137.12,144.58,174.36,180.53,152.31,154.31,160.5,140.05,118.82,130.6,157.95,179.51,173.14,168.87,177.84,173.73,149.49,111.58,119.1,146.92,170.65,142.33,175.76,164.99,167.27,135.66,121.03,147.74,158.89,110.41,123.67,148.13,153.79,140.69,131.54,152.74,165.52,136.78,120.47,113.62,136.83,150.18,132.41,120.76,135.67,165.86,168.31,131.3,125.08,156.36,150.69,130.34,146.6,0
186,67.881,69.51,78.219,83.82,81.174,76.591,80.358,75.57,85.669,86.036,89.118,90.097,86.743,80.946,81.975,74.228,94.651,91.254,94.273,92.129,89.791,88.464,86.681,81.863,93.965,92.584,90.167,89.19,88.407,89.234,88.843,89.119,88.253,89.39,87.579,84.847,84.468,87.62,90.04,90.43,87.03,87.065,87.539,86.087,86.24,88.762,88.743,86.756,78.039,76.475,75.86,80.197,81.729,80.777,75.753,81.335,76.094,75.6,76.115,79.13,75.81,72.945,70.946,71.527,1
187,207.96,199.94,158.15,150.83,131.79,132.45,140.92,166.91,181.82,204.61,162.75,117.1,118.07,131.37,160.89,150.72,180.2,181.07,155.4,102.11,105.31,138.76,161.74,153.85,175.14,177.41,155.53,125.31,123.72,127.08,128.22,137.66,162.53,180.5,171.37,138.66,141.06,126.41,111.83,109.58,138.92,165.51,169.44,148.89,149.15,146.76,158.46,151.24,134.61,147.08,162.16,150.07,138.68,146.2,178.54,191.97,165.24,124.57,116.72,125.86,119.47,137.99,175.48,188.25,0
188,93.389,91.474,94.566,94.369,91.89,91.043,88.101,89.393,91.736,92.77,93.386,93.036,90.879,93.122,93.231,95.273,89.453,90.698,91.438,92.377,93.225,94.107,94.386,93.925,91.59,92.747,96.62,98.724,97.981,95.759,96.562,94.412,96.445,95.787,94.916,96.283,96.341,95.789,92.899,91.295,87.757,87.433,85.604,90.639,91.837,91.696,90.443,90.644,80.962,78.352,80.238,84.024,82.501,80.488,81.59,80.725,79.989,80.447,82.294,80.325,79.225,78.776,76.267,76.823,1
189,94.127,85.286,124.3,156.16,173.37,145.3,115.5,110.57,133.79,116.04,108.98,138.17,163.87,165.77,130.74,120.4,127.9,125.83,118.86,131.7,152.26,167.0,125.32,114.16,100.01,116.9,133.98,122.95,126.21,129.15,120.37,133.12,100.41,108.87,133.99,129.88,117.36,123.73,132.04,145.39,133.62,122.5,145.45,164.56,150.19,147.69,142.35,134.82,126.96,136.13,153.39,178.85,173.17,134.6,128.19,124.86,107.03,124.82,138.76,155.06,152.54,139.26,149.43,164.85,0
190,170.73,159.92,161.41,176.44,198.6,213.33,191.22,169.52,159.25,183.21,181.33,176.71,191.26,201.57,178.46,145.8,146.54,159.54,162.31,163.43,193.42,205.01,183.9,172.37,149.01,154.63,145.1,142.06,154.94,173.94,152.72,172.12,177.64,197.56,150.9,149.78,150.64,147.2,142.73,159.69,177.6,184.4,160.82,150.78,154.35,168.33,184.72,171.83,181.54,159.51,163.81,178.45,171.82,167.43,171.25,145.79,192.04,149.36,152.06,175.54,194.6,179.34,168.03,150.09,0
191,119.08,153.87,169.02,149.04,126.8,110.73,98.022,100.78,116.14,147.72,168.36,170.26,143.41,108.98,120.55,126.93,146.62,144.15,141.69,158.32,165.97,131.62,120.58,123.65,188.96,158.18,125.09,154.69,172.58,125.24,109.66,153.19,171.13,157.07,140.96,164.65,169.69,133.72,132.96,163.09,174.59,161.03,145.08,142.83,150.88,141.93,154.83,171.8,178.53,166.9,122.09,122.74,167.58,183.12,186.79,173.3,165.76,139.27,99.004,128.76,171.76,180.46,195.59,203.08,0
192,151.06,156.19,169.35,179.21,170.32,165.9,191.27,215.43,139.2,150.55,157.43,165.57,183.56,175.85,183.03,213.68,164.62,167.56,154.7,166.62,187.49,173.87,181.23,194.75,170.75,160.75,168.87,170.13,159.35,160.16,182.37,187.85,131.37,158.03,185.17,183.9,147.89,143.96,141.61,154.22,134.27,161.87,166.06,168.25,139.79,109.78,115.5,125.39,152.64,173.34,185.53,149.1,116.94,132.92,133.68,132.35,167.13,186.15,172.18,136.21,143.76,161.15,166.25,171.24,0
193,161.07,175.14,166.8,159.11,177.74,168.05,152.5,139.18,193.73,205.66,172.82,151.1,194.87,183.89,147.5,126.43,172.41,194.02,197.07,161.24,160.39,151.8,140.61,134.57,183.13,166.87,161.66,140.35,144.88,130.48,110.96,131.31,213.63,169.9,109.82,129.99,173.56,184.26,139.59,129.68,198.22,176.27,129.26,136.74,170.17,181.13,153.53,134.83,142.83,163.01,174.0,162.32,150.17,145.25,161.63,160.66,140.84,161.77,196.41,199.67,169.0,134.68,168.99,197.9,0
194,102.15,101.25,101.08,98.867,101.16,102.33,99.346,101.33,106.42,102.63,100.27,101.76,103.98,101.53,98.623,97.801,98.092,96.552,93.257,92.968,95.339,96.062,97.629,95.745,100.23,99.538,100.23,100.37,101.2,99.194,100.34,101.37,105.09,103.29,102.34,101.32,101.88,102.32,103.41,100.92,104.95,106.81,104.76,103.53,101.07,103.56,105.93,104.91,103.64,105.38,109.3,107.64,100.63,101.55,101.24,102.39,101.1,103.54,101.91,104.21,103.04,102.22,100.16,96.956,1
195,111.03,129.79,158.63,162.02,160.66,128.65,105.72,118.31,151.47,143.68,172.82,196.04,199.96,158.82,105.17,107.42,162.93,134.4,154.17,176.11,166.39,157.78,137.12,118.56,136.44,140.79,169.25,168.95,125.66,137.33,173.88,176.09,116.78,151.7,168.5,160.15,130.53,131.51,165.55,186.29,92.741,127.89,135.3,142.06,140.85,128.75,144.73,154.64,114.68,155.43,152.26,162.33,157.36,131.17,129.8,129.35,132.51,176.36,164.51,153.76,172.69,175.95,168.73,149.65,0
196,139.56,108.37,109.06,124.72,145.04,149.41,157.31,154.23,143.45,140.85,124.19,120.42,147.22,175.71,166.81,138.27,156.79,159.52,142.12,149.49,154.4,160.83,180.25,164.18,150.61,148.53,139.3,157.23,180.38,161.08,154.21,184.55,167.22,157.25,140.47,147.73,184.02,192.82,143.6,151.33,181.1,195.52,160.83,143.37,160.61,178.62,136.88,125.93,151.24,154.47,157.46,173.58,163.24,144.94,128.57,118.82,151.28,133.64,161.28,193.92,189.96,149.48,161.08,155.14,0
197,103.98,105.62,106.46,108.17,109.14,109.02,108.8,100.59,104.44,105.33,109.02,107.64,107.1,110.7,109.23,108.11,102.91,104.47,105.1,104.5,107.12,105.73,106.83,105.55,102.05,106.1,106.83,105.47,106.04,104.58,106.59,106.27,102.74,103.15,103.98,103.53,105.67,107.39,108.55,110.54,103.56,102.94,104.53,101.96,104.55,104.94,103.94,108.37,101.92,103.37,103.94,101.56,101.64,103.91,105.12,103.79,100.85,98.963,98.996,100.86,102.98,103.44,101.32,96.634,1
198,149.66,179.22,194.29,158.72,125.0,135.38,152.81,154.23,161.47,164.66,204.12,199.73,143.09,128.32,130.76,125.62,169.24,169.95,173.99,176.85,176.2,162.97,150.17,153.87,132.43,158.26,172.23,155.79,164.07,181.51,153.26,156.99,132.4,144.25,150.99,164.17,173.09,168.02,136.9,134.54,145.55,166.92,145.42,159.69,184.14,171.43,140.43,155.5,143.99,173.0,153.31,158.1,180.28,180.85,163.39,163.55,132.71,146.93,143.04,169.6,194.89,196.65,198.02,174.71,0
199,151.7,131.12,145.04,150.08,124.49,128.15,126.94,130.46,153.91,154.53,139.5,152.96,159.75,161.89,131.72,142.12,129.96,143.5,128.7,137.49,148.84,147.92,149.34,176.58,129.31,135.9,153.02,152.86,127.5,125.98,153.67,186.7,144.96,134.89,159.21,161.58,145.28,138.04,145.04,156.3,149.21,129.45,142.49,157.99,173.48,175.82,165.9,147.26,128.45,111.22,129.46,154.2,174.55,174.1,155.51,158.77,112.47,98.978,113.37,141.51,168.38,173.03,145.81,145.22,0
200,149.93,162.24,160.27,148.02,132.94,151.81,172.86,159.72,141.51,145.2,165.53,184.71,172.09,155.21,175.09,178.79,171.54,159.49,173.28,191.18,157.77,149.95,165.0,175.25,190.68,167.65,155.11,158.7,138.73,138.55,153.81,172.63,180.84,161.12,158.92,173.89,175.71,146.45,129.16,147.82,179.96,161.26,167.88,173.63,192.51,177.96,145.54,151.27,194.5,146.43,145.72,162.05,170.26,179.57,155.84,124.27,180.54,148.19,156.7,166.11,173.19,185.21,149.84,112.94,0
201,112.87,112.83,112.42,111.44,113.2,112.58,115.64,117.07,109.86,110.0,109.22,109.71,110.1,111.3,111.31,110.79,109.27,107.51,107.36,106.95,106.41,106.87,106.33,103.9,104.3,103.98,101.97,100.25,100.31,102.31,99.972,103.22,94.84,92.564,93.028,94.448,95.048,95.768,98.82,99.715,89.636,88.248,91.854,93.286,91.67,92.664,90.6,88.931,81.19,80.407,77.067,77.318,79.228,79.032,79.636,79.953,70.862,70.064,67.005,69.133,74.058,71.702,73.979,72.082,1
202,76.056,73.511,76.564,78.737,77.411,77.59,78.673,77.426,75.799,76.378,78.795,79.963,82.089,80.163,78.423,76.939,87.022,90.212,89.56,90.73,88.749,86.189,84.483,84.462,94.004,94.756,94.831,92.765,93.929,94.18,92.484,90.937,89.81,91.177,89.093,91.505,91.688,89.358,86.662,86.301,88.787,89.567,86.709,87.261,86.932,82.967,84.513,83.485,82.689,82.305,81.771,80.714,78.252,79.622,77.154,74.387,77.129,77.055,76.341,73.529,74.882,71.191,68.255,64.194,1
203,136.51,155.3,161.64,168.68,140.81,116.8,107.59,133.29,137.85,166.45,169.66,156.39,120.87,97.269,122.85,156.96,134.62,159.37,166.4,135.51,103.09,100.94,125.46,152.31,153.43,148.98,128.26,106.05,110.02,116.75,132.3,129.12,164.43,167.73,157.87,120.26,126.76,146.03,130.43,99.043,138.86,162.26,178.37,169.05,146.15,142.2,118.6,92.304,119.9,129.16,157.72,175.27,189.13,187.07,135.77,117.56,124.74,120.92,152.55,169.81,170.25,190.51,181.25,132.22,0
204,90.81,92.137,90.138,90.524,90.716,88.561,92.686,96.462,87.915,86.595,86.147,83.98,82.467,84.071,86.374,93.246,92.163,94.362,96.317,93.842,95.03,93.106,93.453,93.1,91.644,91.659,93.449,95.355,98.526,97.311,95.687,95.1,92.767,93.069,93.37,96.336,96.074,97.249,96.742,96.337,102.2,100.96,102.76,103.96,103.68,104.31,103.53,99.43,106.34,105.86,109.04,109.1,107.43,108.73,103.43,102.12,109.25,110.21,112.32,111.26,106.19,105.38,106.84,110.02,1
